NO.,수업계획서,"수강가능학과",학부(과),교과구분,세부영역,교과번호,분반,교과목명,학년,학점,주야,강의유형,수업시간(강의실),집중수업주차,"학년별 수강인원","학년별수강정원","전체 수강인원","전체 수강정원","타학과 허용여부",복수전공,부전공,"융복합과목여부",교류학과여부
1370,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14166,01,아동복지론,3,3,주간,,"월[6,7,8]/3-107",(~),0,30,0,30,N,Y,Y,N,Y
1371,수업계획서,수강가능학과,사회복지학과,전공필수,전공필수,14453,01,학업설계상담 Ⅱ,1,0,주간,,,(~),0,10,0,10,N,N,N,N,N
1372,수업계획서,수강가능학과,사회복지학과,전공필수,전공필수,14453,02,학업설계상담 Ⅱ,1,0,주간,,,(~),0,10,0,10,N,N,N,N,N
1373,수업계획서,수강가능학과,사회복지학과,전공필수,전공필수,14453,03,학업설계상담 Ⅱ,1,0,주간,,,(~),0,10,0,10,N,N,N,N,N
1374,수업계획서,수강가능학과,사회복지학과,전공필수,전공필수,14453,04,학업설계상담 Ⅱ,1,0,주간,,,(~),0,10,0,10,N,N,N,N,N
1375,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14457,01,사회복지법제와실천,3,3,주간,,"금[6,7,8]/15-702-5",(~),0,50,0,50,N,Y,Y,N,Y
1376,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14458,01,사회복지역사,1,3,주간,,"월[6,7,8]/15-702-5",(~),0,50,0,50,N,Y,Y,N,Y
1377,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14458,02,사회복지역사,1,3,주간,,"화[6,7,8]/15-702-5",(~),0,50,0,50,N,Y,Y,N,Y
1378,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14467,01,학교사회복지론,3,3,주간,,"화[2,3,4]/15-702-5",(~),0,50,0,50,N,Y,Y,N,Y
1379,수업계획서,수강가능학과,사회복지학과,전공선택,전공선택,14472,01,사회복지경영론,4,3,주간,,"수[2,3,4]/15-702-5",(~),0,50,0,50,N,Y,Y,Y,Y
1380,수업계획서,수강가능학과,세무학과,전공선택,전공선택,12136,01,UOS현장실습Ⅰ,1,3,주간,,,(~),0,0,0,0,,,,N,
1381,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25045,01,지방세법,4,3,주간,,"목[6,7,8]/37-306",(~),0,70,0,70,N,N,N,N,N
1382,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25077,01,세무회계1,3,3,주간,,,(~),0,70,0,70,N,N,N,N,N
1383,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25077,02,세무회계1,3,3,주간,,"월[1,2,3]/15-129,30",(~),0,40,0,40,N,N,N,N,N
1384,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25078,01,세무회계2,3,3,주간,,"월[6,7,8]/15-129,30",(~),0,40,0,40,N,N,N,N,N
1385,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25086,01,조세경제론,2,3,주간,,"화[6,7,8]/20-111",(~),0,60,0,60,N,N,N,N,N
1386,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25086,02,조세경제론,2,3,주간,,"수[6,7,8]/20-111",(~),0,60,0,60,N,N,N,N,N
1387,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25089,01,미시조세론,1,3,주간,,"수[2,3,4]/15-129,30",(~),0,40,0,40,N,N,N,N,N
1388,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25089,02,미시조세론,1,3,주간,,"목[6,7,8]/15-129,30",(~),0,40,0,40,N,N,N,N,N
1389,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25089,03,미시조세론,1,3,주간,,"수[6,7,8]/37-306",(~),0,110,0,110,N,N,N,N,N
1390,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25090,01,법인세법,2,3,주간,,"월[6,7,8]/37-306",(~),0,70,0,70,N,N,N,N,N
1391,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25090,02,법인세법,2,3,주간,,"목[2,3,4]/37-306",(~),0,80,0,80,N,N,N,N,N
1392,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25093,01,상속세및증여세법,3,3,주간,,,(~),0,110,0,110,N,N,N,N,N
1393,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25094,01,부가가치세법,2,3,주간,,"월[2,3,4]/37-306",(~),0,100,0,100,N,N,N,N,N
1394,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25094,02,부가가치세법,2,3,주간,,"화[2,3,4]/15-129,30",(~),0,45,0,45,N,N,N,N,N
1395,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25095,01,세무경영론,4,3,주간,,"월[1,2,3]/20-111",(~),0,50,0,50,N,N,N,N,N
1396,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25097,01,국제조세법,3,3,주간,,"목[3,4,5]/20-111",(~),0,80,0,80,N,N,N,N,N
1397,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25098,01,조세법연습,4,3,주간,,"목[2,3,4]/15-129,30",(~),0,45,0,45,N,N,N,N,N
1398,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25116,01,정부회계     ,3,3,주간,,"화[6,7,8]/15-129,30",(~),0,45,0,45,N,N,N,N,N
1399,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25117,01,조세정책실무     ,4,3,주간,,"월[6,7,8]/20-111",(~),0,60,0,60,N,N,N,N,N
1400,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25121,01,중급재무회계1      ,2,3,주간,,"금[6,7,8]/15-129,30",(~),0,40,0,40,N,N,N,N,N
1401,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25122,01,중급재무회계2 ,2,3,주간,,,(~),0,70,0,70,N,N,N,N,N
1402,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25126,01,조세와민사법,1,3,주간,,"금[6,7,8]/20-111",(~),0,100,0,100,N,N,N,N,N
1403,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25126,02,조세와민사법,1,3,주간,,"금[2,3,4]/20-111",(~),0,100,0,100,N,N,N,N,N
1404,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,01,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1405,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,02,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1406,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,03,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1407,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,04,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1408,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,05,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1409,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,06,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1410,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,07,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1411,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,08,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1412,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,09,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1413,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,10,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1414,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,11,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1415,수업계획서,수강가능학과,세무학과,전공필수,전공필수,25132,12,학업설계상담 Ⅱ,1,0,주간,,,(~),0,8,0,8,N,N,N,N,N
1416,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25133,01,세무종합설계,4,3,주간,,"수[6,7,8,9]/15-129,30",(~),0,12,0,12,N,N,N,N,N
1417,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25135,01,세무회계입문,2,3,주간,,"수[1,2,3]/20-111",(~),0,60,0,60,N,N,N,N,N
1418,수업계획서,수강가능학과,세무학과,전공선택,전공선택,25145,01,비교조세법,3,3,주간,,"목[7,8,9]/20-111",(~),0,50,0,50,N,N,N,N,N
1419,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27002,01,회계원리,1,3,주간,,"월[2,3,4]/33-B110",(~),0,50,0,50,N,N,N,N,N
1420,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27002,02,회계원리,1,3,주간,,"금[2,3,4]/33-B201",(~),0,50,0,50,N,N,N,N,N
1421,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27002,03,회계원리,1,3,주간,,,(~),0,50,0,50,N,Y,Y,N,Y
1422,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27002,04,회계원리,1,3,주간,,"화[5,6,7]/33-B111",(~),0,50,0,50,N,Y,Y,N,Y
1423,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27002,05,회계원리,1,3,주간,외국어강의,"수[6,7,8]/33-B107",(~),0,40,0,40,N,Y,Y,N,Y
1424,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27003,01,경영통계학,1,3,주간,,"화[2,3,4]/33-401-1",(~),0,35,0,35,N,N,N,N,N
1425,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27003,02,경영통계학,1,3,주간,,"월[1,2,3]/33-B106",(~),0,50,0,50,N,N,N,N,N
1426,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27003,03,경영통계학,1,3,주간,,"금[6,7,8]/33-B106",(~),0,50,0,50,N,Y,Y,N,N
1427,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27003,04,경영통계학,1,3,주간,,"월[2,3,4]/33-B105",(~),0,50,0,50,N,Y,Y,N,N
1428,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27102,01,소비자행동론,3,3,주간,,,(~),0,0,0,0,,,,N,
1429,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27102,02,소비자행동론,3,3,주간,,,(~),0,0,0,0,,,,N,
1430,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27105,01,마케팅관리,2,3,주간,,"수[2,3,4]/33-B202",(~),0,0,0,0,,,,N,
1431,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27105,02,마케팅관리,2,3,주간,,,(~),0,0,0,0,,,,N,
1432,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27105,03,마케팅관리,2,3,주간,,"화[8,9,10]/33-B111",(~),0,0,0,0,,,,N,
1433,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27105,04,마케팅관리,2,3,주간,,"목[8,9,10]/33-B106",(~),0,0,0,0,,,,N,
1434,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27107,01,마케팅조사론,3,3,주간,,"수[2,3,4]/33-406",(~),0,0,0,0,,,,N,
1435,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27109,01,마케팅커뮤니케이션,3,3,주간,,"화[6,7,8]/33-B112",(~),0,0,0,0,,,,N,
1436,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27201,01,생산관리,2,3,주간,,"월[5,6,7]/33-B106",(~),0,0,0,0,,,,N,
1437,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27201,02,생산관리,2,3,주간,,"수[5,6,7]/33-B106",(~),0,0,0,0,,,,N,
1438,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27201,03,생산관리,2,3,주간,,"수[2,3,4]/33-B106",(~),0,0,0,0,,,,N,
1439,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27201,04,생산관리,2,3,주간,,"목[2,3,4]/33-B107",(~),0,0,0,0,,,,N,
1440,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27202,01,경영과학,2,3,주간,,"월[6,7,8]/33-401-1",(~),0,0,0,0,,,,N,
1441,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27203,01,서비스관리,3,3,주간,,"화[8,9,10]/33-B106",(~),0,0,0,0,,,,N,
1442,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27204,01,품질경영,3,3,주간,,"화[6,7,8]/33-B110",(~),0,0,0,0,,,,N,
1443,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27301,01,재무관리,2,3,주간,,"월[1,2,3]/33-B112",(~),0,0,0,0,,,,N,
1444,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27301,02,재무관리,2,3,주간,,"목[2,3,4]/33-B202",(~),0,0,0,0,,,,N,
1445,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27301,03,재무관리,2,3,주간,외국어강의,"금[7,8,9]/33-B110",(~),0,0,0,0,,,,N,
1446,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27301,04,재무관리,2,3,주간,,"목[6,7,8]/33-B110",(~),0,0,0,0,,,,N,
1447,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27301,05,재무관리,2,3,주간,,"금[6,7,8]/33-B112",(~),0,0,0,0,,,,N,
1448,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27302,01,투자론,3,3,주간,,"목[3,4,5]/33-406",(~),0,0,0,0,,,,N,
1449,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27302,02,투자론,3,3,주간,외국어강의,"목[8,9,10]/33-B105",(~),0,0,0,0,,,,N,
1450,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27302,03,투자론,3,3,주간,,"수[3,4,5]/33-B107",(~),0,0,0,0,,,,N,
1451,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27303,01,파생증권론,4,3,주간,,"월[3,4,5]/33-B107",(~),0,0,0,0,,,,N,
1452,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27303,02,파생증권론,4,3,주간,,"화[3,4,5]/33-B107",(~),0,0,0,0,,,,N,
1453,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27403,01,조직행동론,2,3,주간,,"화[2,3,4]/33-B106",(~),0,0,0,0,,,,N,
1454,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27403,02,조직행동론,2,3,주간,,"목[2,3,4]/33-B201",(~),0,0,0,0,,,,N,
1455,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27404,01,거시조직론,3,3,주간,,"목[2,3,4]/33-B112",(~),0,0,0,0,,,,N,
1456,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27405,01,노사관계론,3,3,주간,,"수[8,9,10]/33-B110",(~),0,0,0,0,,,,N,
1457,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27407,01,인적자원관리론,2,3,주간,,"월[2,3,4]/33-B111",(~),0,0,0,0,,,,N,
1458,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27407,02,인적자원관리론,2,3,주간,외국어강의,"화[6,7,8]/33-B202",(~),0,0,0,0,,,,N,
1459,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27407,03,인적자원관리론,2,3,주간,외국어강의,"수[6,7,8]/33-B202",(~),0,0,0,0,,,,N,
1460,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27407,04,인적자원관리론,2,3,주간,,"화[2,3,4]/33-B111",(~),0,0,0,0,,,,N,
1461,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27502,01,원가회계,2,3,주간,,"금[2,3,4]/33-B110",(~),0,0,0,0,,,,N,
1462,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27502,02,원가회계,2,3,주간,외국어강의,"금[6,7,8]/33-B201",(~),0,0,0,0,,,,N,
1463,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27503,01,관리회계,3,3,주간,,"목[5,6,7]/33-B105",(~),0,0,0,0,,,,N,
1464,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27504,01,회계감사,3,3,주간,,"금[2,3,4]/33-B111",(~),0,0,0,0,,,,N,
1465,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27506,01,중급회계1,2,3,주간,,"수[5,6,7]/33-B111",(~),0,0,0,0,,,,N,
1466,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27506,02,중급회계1,2,3,주간,,"목[1,2,3]/33-B111",(~),0,0,0,0,,,,N,
1467,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27506,03,중급회계1,2,3,주간,,"화[5,6,7]/33-B106",(~),0,0,0,0,,,,N,
1468,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27506,04,중급회계1,2,3,주간,,"월[8,9,10]/33-B112",(~),0,0,0,0,,,,N,
1469,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27507,01,중급회계2,2,3,주간,,"화[2,3,4]/33-B105",(~),0,0,0,0,,,,N,
1470,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27507,02,중급회계2,2,3,주간,,,(~),0,0,0,0,,,,N,
1471,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27508,01,재무제표분석,4,3,주간,,"월[4,5,6]/33-B112",(~),0,0,0,0,,,,N,
1472,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27701,01,경영정보시스템,2,3,주간,,"수[6,7,8]/33-401-1",(~),0,0,0,0,,,,N,
1473,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27701,02,경영정보시스템,2,3,주간,외국어강의,"수[5,6,7]/33-406",(~),0,0,0,0,,,,N,
1474,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27701,03,경영정보시스템,2,3,주간,외국어강의,"수[8,9,10]/33-406",(~),0,0,0,0,,,,N,
1475,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27701,04,경영정보시스템,2,3,주간,,"수[6,7,8]/33-B201",(~),0,0,0,0,,,,N,
1476,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27703,01,정보자원관리,3,3,주간,,"화[7,8,9]/33-401-1",(~),0,0,0,0,,,,N,
1477,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27903,01,공급사슬및물류관리,3,3,주간,,"수[6,7,8]/33-B105",(~),0,0,0,0,,,,N,
1478,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27906,01,글로벌경영,2,3,주간,외국어강의,"수[2,3,4]/33-B201",(~),0,0,0,0,,,,N,
1479,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27906,02,글로벌경영,2,3,주간,,"목[2,3,4]/33-B105",(~),0,0,0,0,,,,N,
1480,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27906,03,글로벌경영,2,3,주간,,,(~),0,0,0,0,,,,N,
1481,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27906,04,글로벌경영,2,3,주간,,,(~),0,0,0,0,,,,N,
1482,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27909,01,기업윤리와가치경영,4,3,주간,,"수[5,6,7]/33-B110",(~),0,0,0,0,,,,N,
1483,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27910,01,마케팅전략,4,3,주간,,"월[6,7,8]/33-B110",(~),0,0,0,0,,,,N,
1484,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27914,01,회계이론과사례,4,3,주간,,"수[2,3,4]/33-B110",(~),0,0,0,0,,,,N,
1485,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27916,01,기업가정신과벤처경영,3,3,주간,,"수[2,3,4]/33-B111",(~),0,0,0,0,,,,N,
1486,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27925,01,기업법,3,3,주간,,"월[8,9,10]/33-B106",(~),0,0,0,0,,,,N,
1487,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27932,01,B2B마케팅             ,4,3,주간,,"화[7,8,9]/33-B105",(~),0,0,0,0,,,,N,
1488,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27937,01,창업경영사례연구,3,3,주간,,"화[2,3,4]/33-B202",(~),0,0,0,0,,,,Y,
1489,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27938,01,전략경영론,3,3,주간,,,(~),0,0,0,0,,,,N,
1490,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27939,01,글로벌경영전략,3,3,주간,,,(~),0,0,0,0,,,,N,
1491,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27940,01,금융시장론,3,3,주간,,"화[7,8,9]/33-B107",(~),0,0,0,0,,,,N,
1492,수업계획서,수강가능학과,경영학부,전공선택,전공선택,27940,02,금융시장론,3,3,주간,외국어강의,"월[1,2,3]/33-B201",(~),0,0,0,0,,,,N,
1493,수업계획서,수강가능학과,경영학부,전공필수,전공필수,27950,01,학업설계상담 Ⅱ,1,0,주간,,,(~),0,7,0,7,N,N,N,N,N
